id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
2159,Casa,Alquiler,3.0,190000.0,Pesos,Bº La Salle,01.10.2023,barrio lasalle alquiler casa 3 dormitorios
2160,Comercio,Alquiler,,18000.0,Pesos,Bº Centro,01.10.2023,Excelente Ubicacion!!! Expensas incluidas
2161,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,01.10.2023,Alquilo amplio dpto 1 dorm. Nueva Córdoba.
2162,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,01.10.2023,Alquilo amplio dpto 1 dorm. Nueva Córdoba.
2163,Departamento,Alquiler,1.0,60000.0,Pesos,Bº Observatorio,01.10.2023,Alquilo dpto 1 dorm. c /  patio. Sin Expensas‼️ B°. Observatorio.
2164,Comercio,Alquiler,,80000.0,Pesos,Bº Nueva Córdoba,05.10.2023,LOCAL EN ALQUILER NUEVA CORDOBA - PASAJE ESPAÑA 1374
2165,Comercio,Alquiler,,160000.0,Pesos,Bº Nueva Córdoba,01.10.2023,NUEVA CORDOBA ALQUILER LOCAL A LA CALLE-ILLIA 500
2166,Comercio,Alquiler,,480000.0,Pesos,Bº Nueva Córdoba,01.10.2023,ALQUILO GRAN LOCAL - MEJOR UBICACION NVA CBA - 
2168,Departamento,Alquiler,2.0,600000.0,Pesos,Bº Nueva Córdoba,01.10.2023,Excelente Penhouse categoría amoblado
2169,Comercio,Alquiler,,18000.0,Pesos,Bº Nueva Córdoba,01.10.2023,COWORKING OFICINA NUEVA CORDOBA
2170,Comercio,Alquiler,,55000.0,Pesos,Bº Centro,01.10.2023,LOCAL EN GALERIA ZONA CENTRO
2171,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Alto Alberdi,01.10.2023,Alquilo departamento en Barrio Alto Alberdi
2173,Comercio,Alquiler,,3900.0,Dólares,Bº Villa Azalais,30.09.2023,Alquilo Local Comercial 8 mts Altura Juan B Justo Cordoba
2174,Departamento,Alquiler,2.0,170000.0,Pesos,Bº Villa Cabrera,30.09.2023,DUEÑO-ALQUILO EXCELENTE DPTO 2 DORM
2175,Prefabricada,Alquiler,1.0,130000.0,Pesos,Bº Nueva Córdoba,30.09.2023,Nva Cordoba dpto 1 dormitorio
2176,Comercio,Alquiler,,25000.0,Pesos,Bº Centro,30.09.2023,CENTRO COLON Y GRAL PAZ oficina de 55  
2177,Casa,Alquiler,1.0,95000.0,Pesos,Bº Remedios de Escalada,30.09.2023,B ° REMEDIO ESCALADA CASA 2 DORMITORIOS A METROS RUTA 9
2178,Departamento,Alquiler,1.0,220000.0,Pesos,Bº Cofico,30.09.2023,HERMOSO Amoblado en COFICO c / balcón
2179,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Alto Alberdi,30.09.2023,"EXCELENTE DEPTO.,  EN MUY BUENA ZONA"
2180,Comercio,Alquiler,,20000.0,Pesos,Bº Nueva Córdoba,30.09.2023,ALQUILO COCHERA NUEVA CORDOBA
2181,Dúplex,Alquiler,2.0,225.0,Pesos,Bº Cofico,30.09.2023,COFICO -DUEÑA -SIN COMISION NI GASTOS
2182,Comercio,Alquiler,,250000.0,Pesos,Bº Santa Clara de Asis,30.09.2023,Homero - B° Santa Clara de Asís
2186,Comercio,Alquiler,,300000.0,Pesos,Bº Alta Córdoba,29.09.2023,Alta Córdoba -Alquilo Local esquina 150 m2- Cabrera y Rivadeo frente  Estación
2187,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Nueva Córdoba,29.09.2023,ALQUILER DTO. 2 DORM. SOBRE BUENOS AIRES 445
2188,Comercio,Alquiler,,90000.0,Pesos,Bº Cofico,29.09.2023,Alquiler en Cofico Salón Local Oficina sobre R. Peña (a 20 mts de Bedoya)
2189,Comercio,Alquiler,,90000.0,Pesos,Bº Cofico,29.09.2023,Rodriguez Peñaa 20 mts de Bedoya)  Local Salón IDEAL VARIOA RUBROS 
2190,Comercio,Alquiler,,90000.0,Pesos,Bº Cofico,29.09.2023,COFICO local comercial R. Peña 1522 entre Bedoya y J. L. de Cabrera)a ESTRENAR
2191,Comercio,Alquiler,,90000.0,Pesos,Bº Cofico,29.09.2023,Salón Local Oficina sobre  R. Peña entre Bedoya y J. L. de Cabrera
2192,Comercio,Alquiler,,999.0,Pesos,Bº Guemes,29.09.2023,cochera en barrio guemes
2193,Comercio,Alquiler,,999.0,Pesos,Bº Guemes,29.09.2023,Cochera en Alquiler . barrio  Güemes
2194,Comercio,Alquiler,,999.0,Pesos,Bº Guemes,29.09.2023,cochera para autos y motos guemes
2195,Departamento,Alquiler,1.0,170000.0,Pesos,Bº General Paz,29.09.2023,Hermoso Dpto de 1 dorm c / balcón
2196,Departamento,Alquiler,1.0,250000.0,Pesos,Bº General Paz,29.09.2023,Dpto de 2dorm en Gral paz
2197,Comercio,Alquiler,,1000.0,Dólares,Bº Santa Isabel,29.09.2023,Alquiler de Importante Terreno
2199,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Villa Belgrano,29.09.2023,Dpto Villa Belgrano
2200,Duplex,Alquiler,2.0,280000.0,Pesos,Bº Lomas del Chateau ,29.09.2023,ALQUILER TRADICIONAL EN LOMAS DEL CHATEAU 3 DORM.
2201,Departamento,Alquiler,,70000.0,Pesos,Bº Cofico,29.09.2023,alquilo mono ambiente cofíco
2202,Comercio,Alquiler,,460000.0,Pesos,Bº Villa Retiro,29.09.2023,VILLA RETIRO - GALPONES EN  ESPECTACULAR PREDIO 2 HECTAREAS
2203,Comercio,Alquiler,,1650.0,Pesos,Bº Los Boulevares,29.09.2023,ZONA NORTE - 500 M2 - AISLACION TERMICA - ROCIADORES - SEGURIDAD 24. HS
2204,Departamento,Alquiler,1.0,190000.0,Pesos,Bº Nueva Córdoba,29.09.2023,DUEÑO ALQUILA DEPARTAMENTO SIN COMISIÓN INMOBILIARIA.
2205,Casa,Alquiler,2.0,85000.0,Pesos,Bº Pueyrredon,29.09.2023,LOCAL COMERCIAL / OFICINAS
2206,Duplex,Alquiler,2.0,250000.0,Pesos,Bº Parque Capital,29.09.2023,Excelete Propiedad en Alquiler Barrio Parque Capital
2207,Comercio,Alquiler,,780.0,Pesos,Bº Nueva Córdoba,29.09.2023,"Alquiler De Consultorio A Estrenar,  Amueblado,  Por Módulos,  Nueva Córdoba"
2208,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,29.09.2023,1 dormitorio General Paz
2209,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,29.09.2023,1 dormitorio Nueva Córdoba
2210,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,29.09.2023,1 dormitorio Nueva Córdoba
2211,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Universitario de Horizonte,28.09.2023,Alquilo casa por dueño sin comisión
2212,Comercio,Alquiler,,33000.0,Pesos,Bº Villa Mafekin,28.09.2023,LOCAL MAFEKIN
2213,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,28.09.2023,CENTRO
2214,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Centro,28.09.2023,APTO OFICINA-PROFESIONAL
2215,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Alta Córdoba,28.09.2023,ALTA CBA - LEER DESCRIPCION !!!!!!- 2 DORM 2 BÑO ZONA PLAZA
2216,Departamento,Alquiler,1.0,185000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2217,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Alta Córdoba,28.09.2023,ALTA CBA - MTRS PLAZA - EXPENSAS BAJAS - LEER DESCRIPCION!!!!
2218,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2219,Comercio,Alquiler,,120000.0,Pesos,Bº Empalme,28.09.2023,SABATTINI - PLANTA ALTA - OFICINA - DEPOSITO - 2 BAÑOS
2220,Casa,Alquiler,2.0,300000.0,Pesos,Bº Alta Córdoba,28.09.2023,ALTA CBA. SOLO USO COMERCIAL - 2 DORM 2 BAÑOS GGE
2221,Casa,Alquiler,2.0,250000.0,Pesos,Bº Alta Córdoba,28.09.2023,ALTA CBA.- USO COMERCIAL - OFIC / CONSULT. 3 PRIVADOS
2222,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2223,Casa,Alquiler,1.0,280000.0,Pesos,Bº Poeta Lugones,28.09.2023,ALQUILER TEMPORAL CASA 1 DORM. EN POETA LUGONES
2224,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2225,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Maurizzi,28.09.2023,DEPTO 1D EN PLANTA BAJA! BARRIO MAURIZZI!
2226,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2227,Semipiso,Alquiler,3.0,1000.0,Dólares,Bº Quebrada de las Rosas,28.09.2023,ALQUILERES SEMIPISO ALTO VILLA SOL COLON Y CARCANO CORDOBA
2228,Casa,Alquiler,4.0,380000.0,Pesos,Bº Villa Belgrano,28.09.2023,ALQUILERES CASAS COMERCIAL VILLA BELGRANO CORDOBA
2229,Comercio,Alquiler,,280000.0,Pesos,Bº Primero de Mayo,28.09.2023,ALQUILERES LOCALES BV. LAS HERRAS CORDOBA
2230,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,28.09.2023,1 dormitorio Nueva Córdoba
2231,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,28.09.2023,ALQUILER Oficina comercial B° Centro
2232,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Alta Córdoba,28.09.2023,PLANTA BAJA CON PATIO
2233,Comercio,Alquiler,,165000.0,Pesos,Bº General Paz,28.09.2023,ESPECTACULAR !
2234,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,28.09.2023,"OFICINA ALQUILER,  CENTRO VELEZ SARSFIELD 27,  AMPLIA 50 M2"
2235,Casa,Alquiler,1.0,130000.0,Pesos,Bº Centro,28.09.2023,CASA EN ALQUILER 1 DORMITORIO CON PATIO Y ASADOR
2236,Comercio,Alquiler,,10000.0,Pesos,Bº Centro,28.09.2023,DUEÑO ALQUILA!! COCHERA en EDIFICIO SHELL
2237,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Nueva Córdoba,28.09.2023,Alquilo dpto de 1 dormitorio
2238,Departamento,Alquiler,1.0,190000.0,Pesos,Bº General Paz,28.09.2023,Excelente dpto en Gral Paz con amenities
2239,Comercio,Alquiler,,130000.0,Pesos,Bº Alberdi,28.09.2023,"OFICINA 85m2,  Maipu 177,  Centro"
2240,Comercio,Alquiler,,26000.0,Pesos,Bº Centro,28.09.2023,A una cuadra Plaza San Martin
2241,Casa,Alquiler,4.0,280000.0,Pesos,Bº Villa Warcalde,28.09.2023,Va Warcalde hermosa 4 dor 2 baños pat pileta coch
2242,Casa,Alquiler,3.0,200000.0,Pesos,Bº Parque San Carlos,28.09.2023,CASA 3 DORM. PQUE SAN CARLOS
2243,Departamento,Alquiler,1.0,260000.0,Pesos,Bº Nueva Córdoba,28.09.2023,Hermoso amoblado temporario frente al Patio Olmos!
2244,Casa,Alquiler,2.0,180000.0,Pesos,Bº Parque Capital,28.09.2023,ALQUILER CASA 2 DORMITORIOS Bº PARQUE CAPITAL
2245,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Centro,28.09.2023,Alquilo departamento Centro - Lima 438 - expensas bajas
2246,Comercio,Alquiler,,11000.0,Dólares,Bº Centro,28.09.2023, OFICINA AMOBLADA - Frente a Tribunales
2247,Departamento,Alquiler,1.0,112000.0,Pesos,Bº General Paz,28.09.2023,DUEÑO alquila en General Paz - dpto 1 dormitorio
2248,Comercio,Alquiler,,43000.0,Pesos,Bº Centro,28.09.2023,ALQUILER LOCAL / OFICINA. Centro
2249,Comercio,Alquiler,,40000.0,Pesos,Bº Villa Alberdi,28.09.2023,ALQUILER LOCAL. A metros de Colón
2250,Casa,Alquiler,2.0,180.0,Pesos,Bº Alberdi,27.09.2023,"Alquiler Casa 2 Dormitorios,  Living,  Cocina,  Baño,  Cochera para 2 Vehículos  Ce"
2251,Comercio,Alquiler,,120000.0,Pesos,Bº Villa Cabrera,27.09.2023,LOCAL EN ALQUILER SOBRE AV. OCTAVIO PINTOS
2252,Comercio,Alquiler,,120000.0,Pesos,Bº Villa Cabrera,27.09.2023,LOCAL EN ALQUILER SOBRE OCTAVIO PINTOS
2253,Departamento,Alquiler,1.0,190000.0,Pesos,Bº General Paz,27.09.2023,Hermoso departamento amoblado o sin amoblar(LEER DESCRIPCIÓN)
2254,Departamento,Alquiler,2.0,200000.0,Pesos,Bº General Paz,27.09.2023,Dueño alquila excelente departamento 2 Dor. en General Paz . Viamonte 248 
2255,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,27.09.2023,TRIBUNALES OFICINA 40 MTS MUY LUMINOSA
2256,Departamento,Alquiler,2.0,120000.0,Pesos,Bº Centro,27.09.2023,CENTRO DPTO 1 DOR + ESCRITORIO $ 120.000 !!!
2257,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,27.09.2023,CENTRO 1 DOR + ESCRITORIO $ 120.000 !!!
2258,Comercio,Alquiler,,120000.0,Pesos,Bº Alto Verde,27.09.2023,LOCAL AMPLIO MUY BUENA UBICACION
2259,Comercio,Alquiler,,250000.0,Pesos,Bº Villa Gran Parque,27.09.2023,Galpon 300 mts V.Gran Parque
2260,Comercio,Alquiler,,125000.0,Pesos,Bº Parque Liceo III,27.09.2023,LOCAL COMERCIAL C /  OFICINA
2261,Casa,Alquiler,2.0,1600.0,Pesos,Bº San Vicente,27.09.2023,ALQUILO BARRIO SAN VICENTE SOBRE AGUSTIN GARZON
2262,Casa,Alquiler,2.0,240000.0,Pesos,Bº Marq. de Sobremonte,27.09.2023,Tomás de Irobi - B° Marquez de Sobremonte
2263,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Arguello,27.09.2023,ALQUILO HERMOSO DEPTO 1D EN ARGUELLO!!!
2264,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Pueyrredon,27.09.2023,TORRES MIRACIELOS - 1 D S / COCHERA X INMOBILIARIA
2265,Departamento,Alquiler,1.0,99000.0,Pesos,Bº General Bustos,27.09.2023,DPTO. BO. GRAL. BUSTOS
2266,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,27.09.2023,Local-Oficina comercial-Centro
2268,Comercio,Alquiler,,70000.0,Pesos,Bº Las Palmas,27.09.2023,Alquiler Local Comercial Av Colon 5200
2270,Departamento,Alquiler,2.0,220000.0,Pesos,Bº Cofico,27.09.2023,Departamento 2 dormitorios. Con Garage. Terraza amplia. B° Cofico.
2271,Comercio,Alquiler,,70000.0,Pesos,Bº Poeta Lugones,27.09.2023,Dueña Alquila local
2273,Casa,Alquiler,3.0,180000.0,Pesos,Bº General Bustos,27.09.2023,"CASA EN ALQUILER,  Bº GENERAL BUSTOS 3 DORM,  C / COCHERA,  P. GROTTE 518"
2274,Casa,Alquiler,2.0,350000.0,Pesos,null,27.09.2023,ALQUILER CASA B° SAN ISIDRO
2276,Comercio,Alquiler,,280000.0,Pesos,Bº Cofico,27.09.2023,ALQUILO 2 CONSULTORIOS ODONTOLOGICOS TOTALMENTE EQUIPADOS. COFICO
2277,Comercio,Alquiler,,380000.0,Pesos,Bº General Paz,27.09.2023,ALQUILER GALPON EN BARRIO GENERAL PAZ!
2278,Departamento,Alquiler,3.0,290000.0,Pesos,Bº Nueva Córdoba,27.09.2023,"Alquiler Depto 3 dormitorios,  Nueva Córdoba "
2279,Casa,Alquiler,4.0,65000.0,Dólares,Bº Congreso,27.09.2023,Casa en Venta mas Departamento – Bº Congreso
2281,Casa,Alquiler,4.0,2600.0,Pesos,Bº Cerro de las Rosas,26.09.2023,ALQUILER DE ESPACIO PARA COWORKING por hora
2283,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Centro,26.09.2023,CAPITALINAS AMOBLADO - (POR MES)
2284,Comercio,Alquiler,,17500.0,Pesos,Bº Arguello,26.09.2023,Alquiler Cochera Techada Sobre Av Donato Alvarez
2285,Departamento,Alquiler,3.0,200000.0,Pesos,Bº Nueva Córdoba,26.09.2023,"3 dorm BUEN PASTOR,  con balcon"
2286,Casa,Alquiler,2.0,220000.0,Pesos,Bº Parque Chacabuco,26.09.2023,Alquilo dúplex 2 Dormitorios excelente . A cuadras del shopping villa Cabrera
2287,Casa,Alquiler,4.0,250000.0,Pesos,Bº Villa Cabrera,26.09.2023,Alquilo casa 4 dorm c / cochera
2288,Duplex,Alquiler,2.0,220000.0,Pesos,Bº Villa Cabrera,26.09.2023,Alquilo 2 dormitorios villa cabrera. Excelente 
2289,Departamento,Alquiler,2.0,220000.0,Pesos,Bº Cofico,26.09.2023,Alquilo Dpto 2 dorm en Planta baja c / patio!!!
2290,Comercio,Alquiler,,15000.0,Pesos,Bº Centro,26.09.2023,"Alquilo Local ""Galería Las Américas"""
2291,Comercio,Alquiler,,450000.0,Pesos,Bº Malvinas Argentinas,26.09.2023,Gran Predio de 12.000 metros!!!! Sobre Ruta 19
2292,Departamento,Alquiler,1.0,34000.0,Dólares,null,26.09.2023,VENDO *** Depto.***  1 dorm.  Sgo. del Estero N° 102 
2293,Comercio,Alquiler,,18000.0,Pesos,Bº Alto General Paz,26.09.2023,"Alquilo cocheras mensuales,  Roma al 600"
2294,Departamento,Alquiler,,120000.0,Pesos,Bº Villa Allende Parque,26.09.2023,Alquilo Dpto amplio monoambiente Complejo Green Town Mendoza
2295,Comercio,Alquiler,,120000.0,Pesos,Bº Villa Allende Parque,26.09.2023,Alquiló Oficina Green Town Mendoza 
2296,Comercio,Alquiler,,19000.0,Pesos,Bº Guemes,26.09.2023,Media Cuadra Tribunales 2! Bajas Expensas
2298,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,26.09.2023,ALQUILER OFICINA 40M2 EN EL CENTRO!!!
2299,Departamento,Alquiler,1.0,230000.0,Pesos,Bº Centro,26.09.2023,"ALQUILO DEPTO 1 DORMITORIO FULL AMOBLADO,  COLON 1500"
2300,Comercio,Alquiler,,250000.0,Pesos,Bº Poeta Lugones,26.09.2023,"ALQUILO OFICINAS COWORKING ESPACIO CENTRAL CLUB,  DE CATEGORI"
2301,Comercio,Alquiler,,250000.0,Pesos,Bº Poeta Lugones,26.09.2023,"ALQUILO OFICINAS COWORKING ESPACIO CENTRAL CLUB,  DE CATEGORI"
2302,Departamento,Alquiler,1.0,99000.0,Pesos,Bº General Bustos,26.09.2023,DPTO. BO. GRAL. BUSTOS
2303,Triplex,Alquiler,2.0,330000.0,Pesos,Bº Padre Claret,26.09.2023,ALQUILER TEMPORARIO TRIPLEX BARRIO PADRE CLARET
2304,Departamento,Alquiler,1.0,210000.0,Pesos,Bº Centro,26.09.2023,"ALQUILO DEPTO 1 DORMITORIO FULL AMOBLADO,  COLON 1500"
2305,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Jardín,26.09.2023,"Dpto. 2d,  3baños,  Cochera,  Complejo Cerrado c /  Pileta"
2306,Casa,Alquiler,4.0,2500.0,Dólares,Bº Cañuelas,26.09.2023,Casa Cañuelas country alquiler
2307,Departamento,Alquiler,2.0,130000.0,Pesos,Bº San Martin Norte,26.09.2023,Departamento 2 dormitorios en Alquiler barrio San Martin
2309,Comercio,Alquiler,,80000.0,Pesos,Bº Centro,26.09.2023,OFICINAS EN ALQUILER
2310,Departamento,Alquiler,1.0,210000.0,Pesos,Bº Alto Alberdi,26.09.2023,"ALQUILO DEPARTAMENTO AMOBLADO 1 DORM,  VILLA SOL,  AMENITIES"
2311,Departamento,Alquiler,,240000.0,Pesos,Bº Nueva Córdoba,26.09.2023,"Alquiler de departamento de un dormitorio y medio con balcón,  amoblado"
2312,Departamento,Alquiler,2.0,300000.0,Pesos,Bº Nueva Córdoba,25.09.2023,"Excelente depto externo muy luminoso,  externo cn balcon"
2313,Comercio,Alquiler,,50000.0,Pesos,Bº Santa Ana,25.09.2023,CONSULTORIO / LOCAL / DEPOSITO / OFICINA- NO GASTRONOMIA
2314,Departamento,Alquiler,1.0,105000.0,Pesos,Bº Alberdi,25.09.2023,ALQ URG 1 DORM c /  BALCON
2315,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,25.09.2023,Se ALQUILA Departamento B° Centro
2316,Departamento,Alquiler,1.0,155000.0,Pesos,Bº Centro,25.09.2023,HERMOSO departamento 1 dormitorio SE ALQUILA
2317,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Centro,25.09.2023,Zona Patio Olmos! Alquiler temporal
2318,Departamento,Alquiler,,75.0,Pesos,Bº Alberdi,25.09.2023,Dueño alquila sin comisión ni depósito
2319,Comercio,Alquiler,,130000.0,Pesos,Bº Alta Córdoba,25.09.2023,"ALTA CBA,  ALQUILER LOCAL COMERCIAL EXCELENTE"
2320,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Nueva Córdoba,25.09.2023,"DEPARTAMENTO EN ALQUILER ,  NUEVA CORDOBA,  1 DORMITORIO"
2321,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Cofico,25.09.2023,ALQUILO DEPARTAMENTO DE UN DORMITORIO CON BALCON EN Bº COFICO
2325,Comercio,Alquiler,,3000.0,Dólares,Bº Miralta,25.09.2023,Alquiler de Nave industrial en Polo 52
2326,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Centro,25.09.2023,"Inmob.Alquila dpto en Belgrano 528,  cómodo ,  a dos cuadras Patio Olmos"
2328,Comercio,Alquiler,,120000.0,Pesos,Bº Nueva Córdoba,25.09.2023,ALQUILO OFICINA CON 3 PRIVADOS HIPOLITO YRIGOYEN NVA CBA
2330,Comercio,Alquiler,,35000.0,Pesos,Bº Centro,25.09.2023,ALQUILO OFICINA B° CENTRO 
2331,Departamento,Alquiler,3.0,1000.0,Dólares,Bº Valle Escondido,25.09.2023,ALQUILO DPTO 3 DORM 2 COCHERAS EN EL COLLADO!!
2332,Comercio,Alquiler,,15000.0,Pesos,Bº Las Rosas,25.09.2023,Alquilo Cochera Complejo Vitra Zona Norte Excelente Ubicación Amplia Seguridad
2334,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Alberdi,25.09.2023,ALQUILO DEPARTAMENTO DE UN DORMITORIO ZONA PLAZA COLON
2335,Departamento,Alquiler,1.0,19500.0,Pesos,Bº Valle Escondido,25.09.2023,Valle Escondido Departamento-duplex Alquiler Temporario
2336,Comercio,Alquiler,,700.0,Dólares,Bº Centro,25.09.2023,Salón a ESTRENAR reciclado a NUEVO  Catamarca 150
2337,Comercio,Alquiler,,700.0,Dólares,Bº Centro,25.09.2023,Local  Comercial a ESTRENAR reciclado a NUEVO   Catamarca 150
2338,Departamento,Alquiler,1.0,19500.0,Pesos,Bº Valle Escondido,25.09.2023,Alquiler Temporario Valle Escondido Dpto. tipología duplex AMPLIO Amoblado
2339,Comercio,Alquiler,,700.0,Dólares,Bº Centro,25.09.2023,Alquilo Centro Salón  reciclado a NUEVO Catamarca 150 opción cochera frente
2342,Casa,Alquiler,3.0,60000.0,Dólares,Bº Don Bosco,25.09.2023,Don Bosco Mejor Ubicación  Casa Reciclada 3 Dor. 2 Baños Patio Todo P. B
2343,Departamento,Alquiler,1.0,19500.0,Pesos,Bº Valle Escondido,25.09.2023,Departamento tipo duplex AMPLIO 60 m2   Alquiler Temporario  Valle Escondido 
2344,Departamento,Alquiler,2.0,170000.0,Pesos,Bº Cofico,25.09.2023,COFICO 2DOR COCIN SEP LIV COFICO BALCON $170000
2346,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,24.09.2023,FRENTE AL PATIO OLMOS.
2347,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,24.09.2023,"CENTRO.E.RIOS 516,  240 M2."
2348,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,24.09.2023,"CENTRO.E.RIOS 516,  240 M2."
2349,Comercio,Alquiler,,250.0,Pesos,Bº Centro,24.09.2023,"CENTRO.E.RIOS 516,  240 M2."
2350,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,24.09.2023,CENTRICO. ENTRE RIOS 516
2351,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alberdi,24.09.2023,SE ALQUILA EXCELENTE DTO DE 1 DORMITORIO AMPLIO Y LUMINOSO
2353,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,23.09.2023,Hermoso depto de 1 dormitorio en la mejor zona de Nueva Cordoba
2354,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,23.09.2023,Centrico.Entre Rios 516
2355,Casa,Alquiler,3.0,750.0,Dólares,Bº Los Carolinos,23.09.2023,LOS CAROLINOS-ALQUILO CASA EN COMPLEJO CERRADO
2356,Casa,Alquiler,3.0,140000.0,Dólares,Bº Urca,23.09.2023,BAJO.PALERMO - VENDO 3 D.AMPLIA
2357,Casa,Alquiler,2.0,120000.0,Pesos,Bº San Lorenzo,23.09.2023,Alquilo casa en barrio san lorenzo sud
2358,Casa,Alquiler,3.0,130000.0,Pesos,Bº Cabildo,23.09.2023,alquilo casa en barrio coop. manantiales 2
2359,Departamento,Alquiler,2.0,190000.0,Pesos,Bº General Paz,23.09.2023,Barrio General Paz Departamento 1 dormitorios y medio
2360,Dúplex,Alquiler,1.0,100000.0,Pesos,Bº Residencial Sud,23.09.2023,ALQUILO DUPLEX 1 DORMITORIO BARRIO RESIDENCIAL SUD
2361,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Observatorio,23.09.2023,"Alquilo depto 1 dor,  Barrio Observatorio"
2362,Departamento,Alquiler,2.0,80000.0,Pesos,Bº Cabo Farina,23.09.2023,ALQUILO DEPARTAMENTO 2 DORMITORIOS EN BARRIO CABO FARINA
2363,Casa,Alquiler,2.0,110000.0,Pesos,Bº Arguello,23.09.2023,Alquilo casa Bº Arguello a 200mts de Donato Alvarez
2364,Departamento,Alquiler,2.0,100000.0,Pesos,Bº Arguello,23.09.2023,Amplio de 2 Dormitorios Villa Allende Parque
2365,Departamento,Alquiler,3.0,180000.0,Pesos,Bº Mirador,22.09.2023,"COMPLEJO CORDOBA IV; SERVICIO DE SEGURIDAD,  JARDINERÍA Y LIMPIEZA; "
2366,Comercio,Alquiler,,1850.0,Pesos,null,22.09.2023,ALQUILO GALPON MAS OFICINA ZONA NORESTE 15 MIL M2.
2367,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alto Alberdi,22.09.2023,Fantastico Depto de 1 Dormitorio en Alto Alberdi con Pileta y asador
2368,Comercio,Alquiler,,60000.0,Pesos,Bº Alto Alberdi,22.09.2023,ALQUILO LOCAL - B° ALTO ALBERDI
2369,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Alberdi,22.09.2023,ALQUILO DEPTO - B° ALBERDI - 1 DORM
2370,Departamento,Alquiler,2.0,240000.0,Pesos,Bº Alberdi,22.09.2023,Alquiler Amoblado 2 Dormitorios -Seguridad 24hs - cochera - ALBERDI
2371,Comercio,Alquiler,,280000.0,Pesos,Bº Centro,22.09.2023,Importante Oficina en centro  9 de Julio 200
2372,Comercio,Alquiler,,230000.0,Pesos,Bº Centro,22.09.2023,Importante oficina centrica
2373,Comercio,Alquiler,,175000.0,Pesos,Bº Ayacucho,22.09.2023,GALPÓN 300 M2 - JUAN B. JUSTO 4100 - $175.000
2374,Comercio,Alquiler,,1000.0,Dólares,Bº San Martin,22.09.2023,LOCAL 250 M2 - BV LOS GRANADEROS - USS 1.000
